Date,b&h,without_pca,with_pca,with_pca_and_dwt
2017-06-12,101930.94000000002,164816.23175000137,130259.42950000154,94273.58725000094
2017-06-13,99179.94000000002,169646.23175000137,126741.92950000154,91722.08725000094
2017-06-14,100162.44000000002,171160.5965000014,127998.17950000154,90719.16550000095
2017-06-15,99114.44000000002,172785.5275000014,129214.16350000154,89680.86850000096
2017-06-16,99769.44000000002,173755.7385000014,129940.22950000156,90273.36850000096
2017-06-19,100948.44000000002,175812.2385000014,128271.44050000155,91339.86850000096
2017-06-20,98655.94000000002,179643.8665000014,131263.94050000157,93330.97650000095
2017-06-21,97280.44000000002,176954.99700000143,129300.72825000159,94580.47650000095
2017-06-22,96952.94000000002,176357.49700000143,129607.84825000158,94877.97650000095
2017-06-23,95380.94000000002,179049.23450000145,131701.84825000158,96305.97650000095
2017-06-26,94070.94000000002,181439.23450000145,129760.5327500016,94884.84775000096
2017-06-27,94398.44000000002,181890.71300000147,130213.0327500016,94458.79400000095
2017-06-28,94463.94000000002,181581.9500000015,129991.9657500016,94392.54400000095
2017-06-29,93808.94000000002,180140.88800000152,130899.4657500016,95055.04400000095
2017-06-30,94594.94000000002,181652.88800000152,129810.4657500016,95758.14850000096
2017-07-03,97411.44000000002,176042.4642500015,133550.95575000162,98617.64850000096
2017-07-05,99376.44000000002,179421.84725000153,130717.57575000162,100612.64850000096
2017-07-06,100358.94000000002,177461.04725000155,129367.57575000162,101610.14850000096
2017-07-07,99965.94000000002,178173.54725000155,128731.54425000164,101907.60300000095
2017-07-10,100489.94000000002,178931.59025000158,129407.54425000164,101375.60300000095
2017-07-11,102978.94000000002,174306.69725000157,126067.34375000163,98848.60300000095
2017-07-12,103109.94000000002,174354.7602500016,125898.34375000163,98715.60300000095
2017-07-13,98917.94000000002,181284.6012500016,131306.34375000163,102971.60300000095
2017-07-14,94922.44000000002,188055.6012500016,136460.84375000163,107028.10300000095
2017-07-17,96035.94000000002,190077.88125000164,137926.99675000165,105897.60300000095
2017-07-18,98590.44000000002,184817.95125000164,134103.43225000164,103304.10300000095
2017-07-19,99114.44000000002,183777.95125000164,133347.43225000164,102772.10300000095
2017-07-20,100555.44000000002,186267.72925000166,131268.43225000164,101309.10300000095
2017-07-21,102782.44000000002,190398.72925000166,128055.43225000164,99048.10300000095
2017-07-24,99834.94000000002,195687.06225000165,132307.93225000164,102040.60300000095
2017-07-25,99179.94000000002,196904.56225000165,133252.93225000164,102705.60300000095
2017-07-26,96952.94000000002,201044.06225000165,130128.14025000166,104966.60300000095
2017-07-27,98000.94000000002,199096.06225000165,128585.97150000166,103902.60300000095
2017-07-28,98393.94000000002,198365.56225000165,128056.47150000166,103503.60300000095
2017-07-31,98393.94000000002,198365.56225000165,128056.47150000166,103400.31000000096
2017-08-01,97476.94000000002,200070.06225000165,129291.97150000166,102434.31000000096
2017-08-02,95315.44000000002,204087.81225000165,132204.22150000167,100157.31000000096
2017-08-03,95970.44000000002,202870.31225000165,131321.72150000167,99367.26000000096
2017-08-04,95577.44000000002,203600.81225000165,131851.22150000167,98861.84500000096
2017-08-07,96363.44000000002,202139.81225000165,130792.22150000166,99674.84500000096
2017-08-08,97869.94000000002,199339.56225000165,128762.47150000166,101233.09500000096
2017-08-09,97214.94000000002,200557.06225000165,129644.97150000166,100555.59500000096
2017-08-10,97869.94000000002,199339.56225000165,128762.47150000166,101233.09500000096
2017-08-11,93939.94000000002,206644.56225000165,134057.47150000167,97168.09500000096
