Date,b&h,without_pca,with_pca,with_pca_and_dwt
2016-11-01,130825.48399861145,91718.13808521292,39612.70560588676,121817.57160585023
2016-11-02,130906.73102314759,91775.0830086138,39591.19374599296,121893.23814790345
2016-11-03,126925.96771748352,88985.02069171927,40645.1846212371,118185.89506929017
2016-11-04,125544.8819325714,88017.03663715383,41010.856152914355,116899.66968171691
2016-11-07,123459.73102314759,86555.5830086138,41562.94374599296,114957.73814790345
2016-11-08,125003.29019673157,87637.44242939017,42040.16566661675,116395.27737825013
2016-11-09,124705.40854389954,87428.6612709429,42098.333571256946,116117.85583894349
2016-11-10,125571.96771748352,88036.02069171927,42348.45877179558,116924.89506929017
2016-11-14,124163.8064778595,87049.05982288382,41873.69835385735,115613.45391481019
2016-11-15,120345.52689106751,84372.88011249564,43120.54045425255,112057.43429963685
2016-11-16,127169.68813069153,89155.84098133109,40817.260035856554,118412.87545411683
2016-11-17,126303.12895710755,88548.48156055472,41109.73975692589,117605.83622377015
2016-11-18,125924.01060993958,88282.76271900198,41237.69919906456,117252.75776307679
2016-11-21,126925.96771748352,88985.02069171927,40899.520175321886,118185.89506929017
2016-11-22,132450.29019673157,92856.94242939017,39034.959338529894,123330.77737825013
2016-11-23,133046.04317219544,93274.49750598929,39171.32396990044,123885.61083619691
2016-11-25,132585.68813069153,92951.84098133109,39035.83542925103,123456.87545411683
2016-11-28,127955.01060993958,96107.83424037955,40361.35259805138,119144.25776307679
2016-11-29,130663.01060993958,98043.84255696893,41174.05687661965,121666.25776307679
2016-11-30,125626.12895710755,94264.32131673455,39587.47635598977,116975.33622377015
2016-12-01,136701.84937031555,102575.20162679315,43076.24648614724,127290.31660859681
2016-12-02,136674.76358540345,102492.88998940302,43041.68692944558,127265.09122102357
2016-12-05,147506.76358540345,94356.88998940302,46406.695010225616,137353.09122102355
2016-12-06,148806.60234577942,95093.07339905573,46815.65462021096,138563.65006654357
2016-12-07,146071.5268910675,93345.77630280331,45955.13605026468,136016.43429963684
2016-12-08,143553.0860646515,94863.1300708392,45162.77579025491,133670.97352998352
2016-12-09,145963.20441181946,96359.6849795306,45921.05527023538,135915.55199067687
2016-12-12,147154.7310231476,97146.40934476498,46295.93735031351,137025.23814790344
2016-12-13,150837.60234577942,94616.1787040637,45090.93091885599,140455.15006654357
2016-12-14,150918.84937031555,94562.50406340817,45065.36870877298,140530.8166085968
2016-12-15,145990.29019673157,97818.4835174487,46616.00844876321,135940.77737825012
2016-12-16,146315.24730427552,97938.32087818936,46513.76935879739,136243.4146844635
2016-12-19,149537.76358540345,100095.78838841275,45499.89052884134,139244.59122102355
2016-12-20,148752.4411061554,100521.69911084011,45746.971308870634,138513.2089120636
2016-12-21,149916.8819325714,101207.34591204861,45380.611048860876,139597.6696817169
2016-12-22,147506.76358540345,102734.7542978976,46138.89052884134,137353.09122102355
2016-12-23,149104.48399861145,103743.71194709805,46591.95749870523,138841.07160585021
2016-12-27,149402.36565144348,103950.9530970004,46452.159632383664,139118.49314515686
2016-12-28,151920.8064778595,102092.94076172666,45664.44937389978,141463.95391481018
2016-12-29,152272.84937031555,101847.75874726132,45724.53907215341,141791.8166085968
2016-12-30,152056.20441181946,101601.33345267516,45659.49758350595,141590.05199067687
2017-01-03,152029.12895710755,101583.24648902159,45651.36894809946,141564.83622377014
2017-01-04,150241.84937031555,102676.85478075057,45114.78907215341,139900.3166085968
2017-01-05,152922.76358540345,104404.79679860336,44263.778230051365,142397.09122102355
2017-01-06,154087.20441181946,105199.86736287338,44556.26028972086,143481.55199067687
2017-01-09,154655.8819325714,105588.15567006331,44347.28613705668,144011.1696817169
2017-01-10,148806.60234577942,101594.31595219832,46038.566017580364,138563.65006654357
2017-01-11,145286.20441181946,99190.61736287338,47056.46542019877,135285.05199067687
2017-01-12,149239.8819325714,101890.15567006331,45913.28613705668,138967.1696817169
2017-01-13,151704.1615193634,103572.74538792831,45200.756256533,141262.18929689025
2017-01-17,150187.68813069153,102537.30990208847,45639.23434491191,139849.87545411682
2017-01-18,150241.84937031555,102574.2907484935,45610.09482056652,139900.3166085968
2017-01-19,146044.4411061554,99708.3351057933,46840.09552115856,135991.2089120636
2017-01-20,146694.36565144348,100152.09820927841,46642.57413978039,136596.49314515686
2017-01-23,150296.01060993958,102611.27159489853,45547.98263282238,139950.75776307678
2017-01-24,149591.92482502747,102130.52764500839,45761.964390940055,139295.03237550354
2017-01-25,150160.60234577942,102518.81595219832,45589.135144419066,139824.65006654357
2017-01-26,149185.7310231476,101853.18187703354,45248.06153631437,138916.73814790344
2017-01-27,152327.01060993958,103998.02159489853,44249.26590023649,141842.25776307678
2017-01-30,150377.24730427552,102666.73933781845,44841.10690365446,140026.4146844635
2017-01-31,149591.92482502747,102130.52764500839,45079.487656217934,139295.03237550354
2017-02-01,150864.68813069153,102999.55990208847,45417.52620146407,140480.37545411682
2017-02-02,150756.36565144348,102925.59820927841,45404.715747911825,140379.49314515686
2017-02-03,153193.56978352356,104589.70103062851,44670.31450279464,142649.29699342346
2017-02-06,153870.56978352356,105051.95103062851,44466.31450279464,143279.79699342346
2017-02-07,150918.84937031555,103036.5407484935,45355.754627306356,140530.8166085968
2017-02-08,149104.48399861145,101797.70708073837,44765.74265361251,138841.07160585021
2017-02-09,149294.04317219544,101927.13651646835,44664.07725234069,139017.6108361969
2017-02-10,150675.12895710755,102870.13046635849,44249.44551558532,140303.83622377014
2017-02-13,153572.68813069153,104848.55990208847,43379.53576369323,143002.37545411682
2017-02-14,150566.8064778595,102796.16877354843,44281.96625990905,140202.95391481018
2017-02-15,151595.84937031555,103498.7907484935,44539.87305893936,141161.3166085968
2017-02-16,151000.0860646515,103092.00849141342,44364.972088480376,140606.47352998352
